state,year,old_block,plot,term.trmt,herb.trmt,cc.bm.kgha,yield.kgha,weed.bm.term.kgha,weed.bm.harv.kgha,density.harv.allspp.m2,soybean.pop.ha,density.term.allspp.m2,rye.pop.ha,region,DPP,soybean.plant.date,rye.plant.date,termination.date,plotID
LA,2019,LA1,103b,Late,Standard,1622,1876.4,NA,0,0,NA,NA,NA,South Central,-15,5/30/2019,11/20/2018,5/15/2019,L91LR
LA,2019,LA1,102b,Mid,Standard,630,2941.3,NA,0,0,NA,NA,NA,South Central,-29,5/30/2019,11/20/2018,5/1/2019,L91MR
LA,2019,LA1,104b,No cover,Standard,0,3003.2,NA,0,0,NA,NA,NA,South Central,NA,5/30/2019,11/20/2018,NA,L91NR
LA,2019,LA1,101a,Early,Weedy,315,0,NA,1014,16,NA,NA,NA,South Central,-41,5/30/2019,11/20/2018,4/19/2019,L91EW
LA,2019,LA1,103a,Late,Weedy,1622,0,NA,732,12,NA,NA,NA,South Central,-15,5/30/2019,11/20/2018,5/15/2019,L91LW
LA,2019,LA1,102a,Mid,Weedy,630,0,NA,526,6,NA,NA,NA,South Central,-29,5/30/2019,11/20/2018,5/1/2019,L91MW
LA,2019,LA1,104a,No cover,Weedy,0,0,NA,1662,28,NA,NA,NA,South Central,NA,5/30/2019,11/20/2018,NA,L91NW
LA,2019,LA2,204c,Early,Sequential,195,3122.8,NA,NA,NA,NA,NA,NA,South Central,-41,5/30/2019,11/20/2018,4/19/2019,L92EQ
LA,2019,LA2,202c,Late,Sequential,1378,2418.7,NA,NA,NA,NA,NA,NA,South Central,-15,5/30/2019,11/20/2018,5/15/2019,L92LQ
LA,2019,LA2,201c,Mid,Sequential,825,2677.3,NA,NA,NA,NA,NA,NA,South Central,-29,5/30/2019,11/20/2018,5/1/2019,L92MQ
LA,2019,LA2,203c,No cover,Sequential,0,1634.9,NA,NA,NA,NA,NA,NA,South Central,NA,5/30/2019,11/20/2018,NA,L92NQ
LA,2019,LA2,204b,Early,Standard,195,2271.1,NA,0,0,NA,NA,NA,South Central,-41,5/30/2019,11/20/2018,4/19/2019,L92ER
LA,2019,LA2,202b,Late,Standard,1378,3058.5,NA,0,0,NA,NA,NA,South Central,-15,5/30/2019,11/20/2018,5/15/2019,L92LR
LA,2019,LA2,201b,Mid,Standard,825,1955,NA,0,0,NA,NA,NA,South Central,-29,5/30/2019,11/20/2018,5/1/2019,L92MR
LA,2019,LA2,203b,No cover,Standard,0,2245.4,NA,0,0,NA,NA,NA,South Central,NA,5/30/2019,11/20/2018,NA,L92NR
LA,2019,LA2,204a,Early,Weedy,195,2109.3,NA,991,20,NA,NA,NA,South Central,-41,5/30/2019,11/20/2018,4/19/2019,L92EW
LA,2019,LA2,202a,Late,Weedy,1378,0,NA,0,0,NA,NA,NA,South Central,-15,5/30/2019,11/20/2018,5/15/2019,L92LW
LA,2019,LA2,201a,Mid,Weedy,825,0,NA,1257,14,NA,NA,NA,South Central,-29,5/30/2019,11/20/2018,5/1/2019,L92MW
LA,2019,LA2,203a,No cover,Weedy,0,0,NA,1372,29,NA,NA,NA,South Central,NA,5/30/2019,11/20/2018,NA,L92NW
LA,2019,LA3,303c,Early,Sequential,362,2661,NA,NA,NA,NA,NA,NA,South Central,-41,5/30/2019,11/20/2018,4/19/2019,L93EQ
LA,2019,LA3,302c,Late,Sequential,1793,2081.8,NA,NA,NA,NA,NA,NA,South Central,-15,5/30/2019,11/20/2018,5/15/2019,L93LQ
LA,2019,LA3,304c,Mid,Sequential,533,1771.6,NA,NA,NA,NA,NA,NA,South Central,-29,5/30/2019,11/20/2018,5/1/2019,L93MQ
LA,2019,LA3,301c,No cover,Sequential,0,1330.4,NA,NA,NA,NA,NA,NA,South Central,NA,5/30/2019,11/20/2018,NA,L93NQ
LA,2019,LA3,303b,Early,Standard,362,1298.2,NA,0,0,NA,NA,NA,South Central,-41,5/30/2019,11/20/2018,4/19/2019,L93ER
LA,2019,LA3,302b,Late,Standard,1793,2670.8,NA,0,0,NA,NA,NA,South Central,-15,5/30/2019,11/20/2018,5/15/2019,L93LR
LA,2019,LA3,304b,Mid,Standard,533,2744.1,NA,0,0,NA,NA,NA,South Central,-29,5/30/2019,11/20/2018,5/1/2019,L93MR
LA,2019,LA3,301b,No cover,Standard,0,1882.6,NA,0,0,NA,NA,NA,South Central,NA,5/30/2019,11/20/2018,NA,L93NR
LA,2019,LA3,303a,Early,Weedy,362,0,NA,453,15,NA,NA,NA,South Central,-41,5/30/2019,11/20/2018,4/19/2019,L93EW
LA,2019,LA3,302a,Late,Weedy,1793,0,NA,372,7,NA,NA,NA,South Central,-15,5/30/2019,11/20/2018,5/15/2019,L93LW
LA,2019,LA3,304a,Mid,Weedy,533,0,NA,317,8,NA,NA,NA,South Central,-29,5/30/2019,11/20/2018,5/1/2019,L93MW
LA,2019,LA3,301a,No cover,Weedy,0,0,NA,1372,26,NA,NA,NA,South Central,NA,5/30/2019,11/20/2018,NA,L93NW
LA,2019,LA4,403c,Early,Sequential,252,2279.5,NA,NA,NA,NA,NA,NA,South Central,-41,5/30/2019,11/20/2018,4/19/2019,L94EQ
LA,2019,LA4,401c,Late,Sequential,1283,2095.4,NA,NA,NA,NA,NA,NA,South Central,-15,5/30/2019,11/20/2018,5/15/2019,L94LQ
LA,2019,LA4,404c,Mid,Sequential,599,3312.7,NA,NA,NA,NA,NA,NA,South Central,-29,5/30/2019,11/20/2018,5/1/2019,L94MQ
LA,2019,LA4,402c,No cover,Sequential,0,3008.2,NA,NA,NA,NA,NA,NA,South Central,NA,5/30/2019,11/20/2018,NA,L94NQ
LA,2019,LA4,403b,Early,Standard,252,2933.5,NA,0,0,NA,NA,NA,South Central,-41,5/30/2019,11/20/2018,4/19/2019,L94ER
LA,2019,LA4,401b,Late,Standard,1283,3017.6,NA,0,0,NA,NA,NA,South Central,-15,5/30/2019,11/20/2018,5/15/2019,L94LR
LA,2019,LA4,404b,Mid,Standard,599,3284.4,NA,0,0,NA,NA,NA,South Central,-29,5/30/2019,11/20/2018,5/1/2019,L94MR
LA,2019,LA4,402b,No cover,Standard,0,3401.1,NA,0,0,NA,NA,NA,South Central,NA,5/30/2019,11/20/2018,NA,L94NR
LA,2019,LA4,403a,Early,Weedy,252,0,NA,1038,25,NA,NA,NA,South Central,-41,5/30/2019,11/20/2018,4/19/2019,L94EW
LA,2019,LA4,401a,Late,Weedy,1283,0,NA,319,7,NA,NA,NA,South Central,-15,5/30/2019,11/20/2018,5/15/2019,L94LW
LA,2019,LA4,404a,Mid,Weedy,599,0,NA,319,9,NA,NA,NA,South Central,-29,5/30/2019,11/20/2018,5/1/2019,L94MW
LA,2019,LA4,402a,No cover,Weedy,0,0,NA,978,22,NA,NA,NA,South Central,NA,5/30/2019,11/20/2018,NA,L94NW
LA,2020,LA1,101c,Early,Sequential,1160,1897.849462,NA,NA,NA,303541.98,NA,NA,South Central,-41,5/30/2020,11/20/2019,4/19/2020,L01EQ
LA,2020,LA1,103c,Late,Sequential,800,2790.322581,NA,NA,NA,258333.6,NA,NA,South Central,-15,5/30/2020,11/20/2019,5/15/2020,L01LQ
LA,2020,LA1,102c,Mid,Sequential,1620,1177.419355,NA,NA,NA,170069.62,NA,NA,South Central,-29,5/30/2020,11/20/2019,5/1/2020,L01MQ
LA,2020,LA1,104c,No cover,Sequential,0,2247.311828,NA,NA,NA,249722.48,NA,NA,South Central,NA,5/30/2020,11/20/2019,NA,L01NQ
LA,2020,LA1,101b,Early,Standard,1160,1795.698925,NA,0,0,176527.96,NA,NA,South Central,-41,5/30/2020,11/20/2019,4/19/2020,L01ER
LA,2020,LA1,103b,Late,Standard,800,3806.451613,NA,0,0,217430.78,NA,NA,South Central,-15,5/30/2020,11/20/2019,5/15/2020,L01LR
LA,2020,LA1,102b,Mid,Standard,1620,3553.763441,NA,0,0,86111.2,NA,NA,South Central,-29,5/30/2020,11/20/2019,5/1/2020,L01MR
LA,2020,LA1,104b,No cover,Standard,0,3946.236559,NA,0,0,101180.66,NA,NA,South Central,NA,5/30/2020,11/20/2019,NA,L01NR
LA,2020,LA1,101a,Early,Weedy,1160,419.3548387,NA,1575,34,105486.22,NA,NA,South Central,-41,5/30/2020,11/20/2019,4/19/2020,L01EW
LA,2020,LA1,103a,Late,Weedy,800,3994.623656,NA,2430,63,249722.48,NA,NA,South Central,-15,5/30/2020,11/20/2019,5/15/2020,L01LW
LA,2020,LA1,102a,Mid,Weedy,1620,3951.612903,NA,1470,112,206666.88,NA,NA,South Central,-29,5/30/2020,11/20/2019,5/1/2020,L01MW
LA,2020,LA1,104a,No cover,Weedy,0,4064.516129,NA,1430,138,157152.94,NA,NA,South Central,NA,5/30/2020,11/20/2019,NA,L01NW
LA,2020,LA2,204c,Early,Sequential,870,3591.397849,NA,NA,NA,305694.76,NA,NA,South Central,-41,5/30/2020,11/20/2019,4/19/2020,L02EQ
LA,2020,LA2,202c,Late,Sequential,985,3139.784946,NA,NA,NA,241111.36,NA,NA,South Central,-15,5/30/2020,11/20/2019,5/15/2020,L02LQ
LA,2020,LA2,201c,Mid,Sequential,935,3623.655914,NA,NA,NA,219583.56,NA,NA,South Central,-29,5/30/2020,11/20/2019,5/1/2020,L02MQ
LA,2020,LA2,203c,No cover,Sequential,0,4021.505376,NA,NA,NA,185139.08,NA,NA,South Central,NA,5/30/2020,11/20/2019,NA,L02NQ
LA,2020,LA2,204b,Early,Standard,870,3000,NA,0,0,426250.44,NA,NA,South Central,-41,5/30/2020,11/20/2019,4/19/2020,L02ER
LA,2020,LA2,202b,Late,Standard,985,1510.752688,NA,0,0,305694.76,NA,NA,South Central,-15,5/30/2020,11/20/2019,5/15/2020,L02LR
LA,2020,LA2,201b,Mid,Standard,935,2419.354839,NA,0,0,260486.38,NA,NA,South Central,-29,5/30/2020,11/20/2019,5/1/2020,L02MR
LA,2020,LA2,203b,No cover,Standard,0,3526.88172,NA,0,0,230347.46,NA,NA,South Central,NA,5/30/2020,11/20/2019,NA,L02NR
LA,2020,LA2,204a,Early,Weedy,870,3494.623656,NA,540,85,155000.16,NA,NA,South Central,-41,5/30/2020,11/20/2019,4/19/2020,L02EW
LA,2020,LA2,202a,Late,Weedy,985,3134.408602,NA,900,42,103333.44,NA,NA,South Central,-15,5/30/2020,11/20/2019,5/15/2020,L02LW
LA,2020,LA2,201a,Mid,Weedy,935,3306.451613,NA,2025,113,118402.9,NA,NA,South Central,-29,5/30/2020,11/20/2019,5/1/2020,L02MW
LA,2020,LA2,203a,No cover,Weedy,0,3639.784946,NA,325,10,178680.74,NA,NA,South Central,NA,5/30/2020,11/20/2019,NA,L02NW
LA,2020,LA3,303c,Early,Sequential,1105,3145.16129,NA,NA,NA,131319.58,NA,NA,South Central,-41,5/30/2020,11/20/2019,4/19/2020,L03EQ
LA,2020,LA3,302c,Late,Sequential,1140,3118.27957,NA,NA,NA,232500.24,NA,NA,South Central,-15,5/30/2020,11/20/2019,5/15/2020,L03LQ
LA,2020,LA3,304c,Mid,Sequential,1035,3021.505376,NA,NA,NA,152847.38,NA,NA,South Central,-29,5/30/2020,11/20/2019,5/1/2020,L03MQ
LA,2020,LA3,301c,No cover,Sequential,0,1403.225806,NA,NA,NA,249722.48,NA,NA,South Central,NA,5/30/2020,11/20/2019,NA,L03NQ
LA,2020,LA3,303b,Early,Standard,1105,3150.537634,NA,0,0,236805.8,NA,NA,South Central,-41,5/30/2020,11/20/2019,4/19/2020,L03ER
LA,2020,LA3,302b,Late,Standard,1140,2930.107527,NA,0,0,27986.14,NA,NA,South Central,-15,5/30/2020,11/20/2019,5/15/2020,L03LR
LA,2020,LA3,304b,Mid,Standard,1035,1500,NA,0,0,284166.96,NA,NA,South Central,-29,5/30/2020,11/20/2019,5/1/2020,L03MR
LA,2020,LA3,301b,No cover,Standard,0,1306.451613,NA,0,0,146389.04,NA,NA,South Central,NA,5/30/2020,11/20/2019,NA,L03NR
LA,2020,LA3,303a,Early,Weedy,1105,3430.107527,NA,660,59,249722.48,NA,NA,South Central,-41,5/30/2020,11/20/2019,4/19/2020,L03EW
LA,2020,LA3,302a,Late,Weedy,1140,3172.043011,NA,680,113,266944.72,NA,NA,South Central,-15,5/30/2020,11/20/2019,5/15/2020,L03LW
LA,2020,LA3,304a,Mid,Weedy,1035,3349.462366,NA,250,25,92569.54,NA,NA,South Central,-29,5/30/2020,11/20/2019,5/1/2020,L03MW
LA,2020,LA3,301a,No cover,Weedy,0,1059.139785,NA,480,9,200208.54,NA,NA,South Central,NA,5/30/2020,11/20/2019,NA,L03NW
LA,2020,LA4,403c,Early,Sequential,980,3365.591398,NA,NA,NA,226041.9,NA,NA,South Central,-41,5/30/2020,11/20/2019,4/19/2020,L04EQ
LA,2020,LA4,401c,Late,Sequential,1045,3623.655914,NA,NA,NA,241111.36,NA,NA,South Central,-15,5/30/2020,11/20/2019,5/15/2020,L04LQ
LA,2020,LA4,404c,Mid,Sequential,715,1118.27957,NA,NA,NA,221736.34,NA,NA,South Central,-29,5/30/2020,11/20/2019,5/1/2020,L04MQ
LA,2020,LA4,402c,No cover,Sequential,0,1112.903226,NA,NA,NA,81805.64,NA,NA,South Central,NA,5/30/2020,11/20/2019,NA,L04NQ
LA,2020,LA4,403b,Early,Standard,980,3548.387097,NA,0,0,331528.12,NA,NA,South Central,-41,5/30/2020,11/20/2019,4/19/2020,L04ER
LA,2020,LA4,401b,Late,Standard,1045,2838.709677,NA,0,0,305694.76,NA,NA,South Central,-15,5/30/2020,11/20/2019,5/15/2020,L04LR
LA,2020,LA4,404b,Mid,Standard,715,3010.752688,NA,0,0,163611.28,NA,NA,South Central,-29,5/30/2020,11/20/2019,5/1/2020,L04MR
LA,2020,LA4,402b,No cover,Standard,0,3317.204301,NA,0,0,71041.74,NA,NA,South Central,NA,5/30/2020,11/20/2019,NA,L04NR
LA,2020,LA4,403a,Early,Weedy,980,1306.451613,NA,90,2,202361.32,NA,NA,South Central,-41,5/30/2020,11/20/2019,4/19/2020,L04EW
LA,2020,LA4,401a,Late,Weedy,1045,3295.698925,NA,1110,73,157152.94,NA,NA,South Central,-15,5/30/2020,11/20/2019,5/15/2020,L04LW
LA,2020,LA4,404a,Mid,Weedy,715,3311.827957,NA,1400,29,77500.08,NA,NA,South Central,-29,5/30/2020,11/20/2019,5/1/2020,L04MW
LA,2020,LA4,402a,No cover,Weedy,0,2849.462366,NA,390,62,269097.5,NA,NA,South Central,NA,5/30/2020,11/20/2019,NA,L04NW
MD,2017,MD1,102b,Early,Sequential,5535,6630.564528,581.18,NA,NA,314305.88,NA,NA,Mid Atlantic,-55,5/17/2017,11/27/2016,3/23/2017,M71EQ
MD,2017,MD1,101b,Late,Sequential,8795.2,5759.846644,137,NA,NA,189444.64,NA,NA,Mid Atlantic,-16,5/17/2017,11/27/2016,5/1/2017,M71LQ
MD,2017,MD1,103b,Mid,Sequential,6674,6094.88779,674.66,NA,NA,247569.7,NA,NA,Mid Atlantic,-36,5/17/2017,11/27/2016,4/11/2017,M71MQ
MD,2017,MD1,106b,No cover,Sequential,0,6165.45742,450,NA,NA,327222.56,NA,NA,Mid Atlantic,NA,5/17/2017,11/27/2016,NA,M71NQ
MD,2017,MD1,102a,Early,Standard,5535,5972.702403,581.18,4.8,4,245416.92,NA,NA,Mid Atlantic,-55,5/17/2017,11/27/2016,3/23/2017,M71ER
MD,2017,MD1,101a,Late,Standard,8795.2,5967.505047,137,0,0,191597.42,NA,NA,Mid Atlantic,-16,5/17/2017,11/27/2016,5/1/2017,M71LR
MD,2017,MD1,103a,Mid,Standard,6674,6206.266827,674.66,0.44,3,318611.44,NA,NA,Mid Atlantic,-36,5/17/2017,11/27/2016,4/11/2017,M71MR
MD,2017,MD1,106a,No cover,Standard,0,5796.412922,450,5.47,5,353055.92,NA,NA,Mid Atlantic,NA,5/17/2017,11/27/2016,NA,M71NR
MD,2017,MD1,102c,Early,Weedy,5535,2213.407817,581.18,5904.81,61,266944.72,NA,NA,Mid Atlantic,-55,5/17/2017,11/27/2016,3/23/2017,M71EW
MD,2017,MD1,101c,Late,Weedy,8795.2,5300.744746,137,5586.2,4,204514.1,NA,NA,Mid Atlantic,-16,5/17/2017,11/27/2016,5/1/2017,M71LW
MD,2017,MD1,103c,Mid,Weedy,6674,2925.674072,674.66,11131.98,43,247569.7,NA,NA,Mid Atlantic,-36,5/17/2017,11/27/2016,4/11/2017,M71MW
MD,2017,MD1,106c,No cover,Weedy,0,3592.996591,450,9566.54,28,329375.34,NA,NA,Mid Atlantic,NA,5/17/2017,11/27/2016,NA,M71NW
MD,2017,MD2,206b,Early,Sequential,4441,5651.324681,271.71,NA,NA,271250.28,NA,NA,Mid Atlantic,-55,5/17/2017,11/27/2016,3/23/2017,M72EQ
MD,2017,MD2,204b,Late,Sequential,10105.55556,6343.066499,718.84,NA,NA,260486.38,NA,NA,Mid Atlantic,-16,5/17/2017,11/27/2016,5/1/2017,M72LQ
MD,2017,MD2,205b,Mid,Sequential,7828,6774.846037,269.41,NA,NA,273403.06,NA,NA,Mid Atlantic,-36,5/17/2017,11/27/2016,4/11/2017,M72MQ
MD,2017,MD2,203b,No cover,Sequential,0,6175.627805,970.85,NA,NA,346597.58,NA,NA,Mid Atlantic,NA,5/17/2017,11/27/2016,NA,M72NQ
MD,2017,MD2,206a,Early,Standard,4441,5996.417038,271.71,0,0,294930.86,NA,NA,Mid Atlantic,-55,5/17/2017,11/27/2016,3/23/2017,M72ER
MD,2017,MD2,204a,Late,Standard,10105.55556,5794.855819,718.84,0,0,236805.8,NA,NA,Mid Atlantic,-16,5/17/2017,11/27/2016,5/1/2017,M72LR
MD,2017,MD2,205a,Mid,Standard,7828,6269.392756,269.41,0,0,226041.9,NA,NA,Mid Atlantic,-36,5/17/2017,11/27/2016,4/11/2017,M72MR
MD,2017,MD2,203a,No cover,Standard,0,5585.785844,970.85,1.5,16,333680.9,NA,NA,Mid Atlantic,NA,5/17/2017,11/27/2016,NA,M72NR
MD,2017,MD2,206c,Early,Weedy,4441,4040.03339,271.71,2514.41,27,305694.76,NA,NA,Mid Atlantic,-55,5/17/2017,11/27/2016,3/23/2017,M72EW
MD,2017,MD2,204c,Late,Weedy,10105.55556,5507.772512,718.84,0,11,221736.34,NA,NA,Mid Atlantic,-16,5/17/2017,11/27/2016,5/1/2017,M72LW
MD,2017,MD2,205c,Mid,Weedy,7828,3787.522102,269.41,4768.5,26,264791.94,NA,NA,Mid Atlantic,-36,5/17/2017,11/27/2016,4/11/2017,M72MW
MD,2017,MD2,203c,No cover,Weedy,0,3991.5725,970.85,5217.7,30,355208.7,NA,NA,Mid Atlantic,NA,5/17/2017,11/27/2016,NA,M72NW
MD,2017,MD3,303b,Early,Sequential,5807,6538.757664,546.4,NA,NA,301389.2,NA,NA,Mid Atlantic,-55,5/17/2017,11/27/2016,3/23/2017,M73EQ
MD,2017,MD3,302b,Late,Sequential,10599.20635,5969.457526,482.22,NA,NA,286319.74,NA,NA,Mid Atlantic,-16,5/17/2017,11/27/2016,5/1/2017,M73LQ
MD,2017,MD3,301b,Mid,Sequential,8330,6283.741776,235.05,NA,NA,337986.46,NA,NA,Mid Atlantic,-36,5/17/2017,11/27/2016,4/11/2017,M73MQ
MD,2017,MD3,304b,No cover,Sequential,0,5892.874273,81.94,NA,NA,361667.04,NA,NA,Mid Atlantic,NA,5/17/2017,11/27/2016,NA,M73NQ
MD,2017,MD3,303a,Early,Standard,5807,6537.136628,546.4,0,0,357361.48,NA,NA,Mid Atlantic,-55,5/17/2017,11/27/2016,3/23/2017,M73ER
MD,2017,MD3,302a,Late,Standard,10599.20635,6277.646274,482.22,0,0,277708.62,NA,NA,Mid Atlantic,-16,5/17/2017,11/27/2016,5/1/2017,M73LR
MD,2017,MD3,301a,Mid,Standard,8330,6074.10061,235.05,13.79,6,256180.82,NA,NA,Mid Atlantic,-36,5/17/2017,11/27/2016,4/11/2017,M73MR
MD,2017,MD3,304a,No cover,Standard,0,5742.739535,81.94,218.13,3,340139.24,NA,NA,Mid Atlantic,NA,5/17/2017,11/27/2016,NA,M73NR
MD,2017,MD3,303c,Early,Weedy,5807,3137.887136,546.4,7004.04,29,322917,NA,NA,Mid Atlantic,-55,5/17/2017,11/27/2016,3/23/2017,M73EW
MD,2017,MD3,302c,Late,Weedy,10599.20635,5205.963037,482.22,2268.93,3,251875.26,NA,NA,Mid Atlantic,-16,5/17/2017,11/27/2016,5/1/2017,M73LW
MD,2017,MD3,301c,Mid,Weedy,8330,4437.976699,235.05,6726.74,16,273403.06,NA,NA,Mid Atlantic,-36,5/17/2017,11/27/2016,4/11/2017,M73MW
MD,2017,MD3,304c,No cover,Weedy,0,4979.938494,81.94,NA,6,329375.34,NA,NA,Mid Atlantic,NA,5/17/2017,11/27/2016,NA,M73NW
MD,2017,MD4,404b,Early,Sequential,5645,6551.275903,767.26,NA,NA,348750.36,NA,NA,Mid Atlantic,-55,5/17/2017,11/27/2016,3/23/2017,M74EQ
MD,2017,MD4,406b,Late,Sequential,10373.80952,6286.898885,238.12,NA,NA,251875.26,NA,NA,Mid Atlantic,-16,5/17/2017,11/27/2016,5/1/2017,M74LQ
MD,2017,MD4,405b,Mid,Sequential,7187,6823.834374,1366,NA,NA,282014.18,NA,NA,Mid Atlantic,-36,5/17/2017,11/27/2016,4/11/2017,M74MQ
MD,2017,MD4,401b,No cover,Sequential,0,5898.10724,729.48,NA,NA,353055.92,NA,NA,Mid Atlantic,NA,5/17/2017,11/27/2016,NA,M74NQ
MD,2017,MD4,404a,Early,Standard,5645,6222.466256,767.26,70.176,7,355208.7,NA,NA,Mid Atlantic,-55,5/17/2017,11/27/2016,3/23/2017,M74ER
MD,2017,MD4,406a,Late,Standard,10373.80952,6420.299176,238.12,0,0,292778.08,NA,NA,Mid Atlantic,-16,5/17/2017,11/27/2016,5/1/2017,M74LR
MD,2017,MD4,405a,Mid,Standard,7187,6856.977996,1366,0,0,292778.08,NA,NA,Mid Atlantic,-36,5/17/2017,11/27/2016,4/11/2017,M74MR
MD,2017,MD4,401a,No cover,Standard,0,5970.788901,729.48,9.64,10,320764.22,NA,NA,Mid Atlantic,NA,5/17/2017,11/27/2016,NA,M74NR
MD,2017,MD4,404c,Early,Weedy,5645,4917.494236,767.26,7264.51,18,331528.12,NA,NA,Mid Atlantic,-55,5/17/2017,11/27/2016,3/23/2017,M74EW
MD,2017,MD4,406c,Late,Weedy,10373.80952,5945.060939,238.12,2915.91,15,245416.92,NA,NA,Mid Atlantic,-16,5/17/2017,11/27/2016,5/1/2017,M74LW
MD,2017,MD4,405c,Mid,Weedy,7187,3831.279714,1366,6384.93,13,312153.1,NA,NA,Mid Atlantic,-36,5/17/2017,11/27/2016,4/11/2017,M74MW
MD,2017,MD4,401c,No cover,Weedy,0,3282.803488,729.48,3105,20,314305.88,NA,NA,Mid Atlantic,NA,5/17/2017,11/27/2016,NA,M74NW
MD,2017,MD5,506b,Early,Sequential,4936,6157.249888,418.07,NA,NA,316458.66,NA,NA,Mid Atlantic,-55,5/17/2017,11/27/2016,3/23/2017,M75EQ
MD,2017,MD5,505b,Late,Sequential,10704.7619,6111.116943,423.92,NA,NA,230347.46,NA,NA,Mid Atlantic,-16,5/17/2017,11/27/2016,5/1/2017,M75LQ
MD,2017,MD5,504b,Mid,Sequential,7220,6084.217998,482.43,NA,NA,275555.84,NA,NA,Mid Atlantic,-36,5/17/2017,11/27/2016,4/11/2017,M75MQ
MD,2017,MD5,501b,No cover,Sequential,0,6177.516351,7.1,NA,NA,365972.6,NA,NA,Mid Atlantic,NA,5/17/2017,11/27/2016,NA,M75NQ
MD,2017,MD5,506a,Early,Standard,4936,5813.442639,418.07,3.27,11,346597.58,NA,NA,Mid Atlantic,-55,5/17/2017,11/27/2016,3/23/2017,M75ER
MD,2017,MD5,505a,Late,Standard,10704.7619,5333.881919,423.92,1.01,1,271250.28,NA,NA,Mid Atlantic,-16,5/17/2017,11/27/2016,5/1/2017,M75LR
MD,2017,MD5,504a,Mid,Standard,7220,6032.158918,482.43,1.86,3,286319.74,NA,NA,Mid Atlantic,-36,5/17/2017,11/27/2016,4/11/2017,M75MR
MD,2017,MD5,501a,No cover,Standard,0,6967.406452,7.1,2.4,1,361667.04,NA,NA,Mid Atlantic,NA,5/17/2017,11/27/2016,NA,M75NR
MD,2017,MD5,506c,Early,Weedy,4936,2611.970266,418.07,8542.76,60,310000.32,NA,NA,Mid Atlantic,-55,5/17/2017,11/27/2016,3/23/2017,M75EW
MD,2017,MD5,505c,Late,Weedy,10704.7619,4568.631237,423.92,4625.74,17,258333.6,NA,NA,Mid Atlantic,-16,5/17/2017,11/27/2016,5/1/2017,M75LW
MD,2017,MD5,504c,Mid,Weedy,7220,3876.23635,482.43,7021.9,22,275555.84,NA,NA,Mid Atlantic,-36,5/17/2017,11/27/2016,4/11/2017,M75MW
MD,2017,MD5,501c,No cover,Weedy,0,5600.633428,7.1,2458.11,8,331528.12,NA,NA,Mid Atlantic,NA,5/17/2017,11/27/2016,NA,M75NW
MD,2018,MD1,103b,Early,Sequential,1017,1963.7292,NA,NA,NA,276273.4333,NA,NA,Mid Atlantic,-70,6/7/2018,10/17/2018,3/29/2018,M81EQ
MD,2018,MD1,101b,Late,Sequential,6364,2595.8886,NA,NA,NA,308565.1333,NA,NA,Mid Atlantic,-10,6/7/2018,10/17/2018,5/28/2018,M81LQ
MD,2018,MD1,104b,Mid,Sequential,3910,2024.2551,NA,NA,NA,283449.3667,NA,NA,Mid Atlantic,-36,6/7/2018,10/17/2018,5/2/2018,M81MQ
MD,2018,MD1,102b,No cover,Sequential,0,4579.7931,NA,NA,NA,304977.1667,NA,NA,Mid Atlantic,NA,6/7/2018,10/17/2018,NA,M81NQ
MD,2018,MD1,103a,Early,Standard,1017,2226.0081,NA,109,2,276273.4333,NA,NA,Mid Atlantic,-70,6/7/2018,10/17/2018,3/29/2018,M81ER
MD,2018,MD1,101a,Late,Standard,6364,1883.028,NA,0,0,308565.1333,NA,NA,Mid Atlantic,-10,6/7/2018,10/17/2018,5/28/2018,M81LR
MD,2018,MD1,104a,Mid,Standard,3910,2024.2551,NA,0,0,283449.3667,NA,NA,Mid Atlantic,-36,6/7/2018,10/17/2018,5/2/2018,M81MR
MD,2018,MD1,102a,No cover,Standard,0,1620.7491,NA,0,0,304977.1667,NA,NA,Mid Atlantic,NA,6/7/2018,10/17/2018,NA,M81NR
MD,2018,MD1,103c,Early,Weedy,1017,1916.6535,NA,1084,5,276273.4333,NA,NA,Mid Atlantic,-70,6/7/2018,10/17/2018,3/29/2018,M81EW
MD,2018,MD1,101c,Late,Weedy,6364,3328.9245,NA,353,2,308565.1333,NA,NA,Mid Atlantic,-10,6/7/2018,10/17/2018,5/28/2018,M81LW
MD,2018,MD1,104c,Mid,Weedy,3910,2071.3308,NA,18,1,283449.3667,NA,NA,Mid Atlantic,-36,6/7/2018,10/17/2018,5/2/2018,M81MW
MD,2018,MD1,102c,No cover,Weedy,0,2010.8049,NA,364,1,304977.1667,NA,NA,Mid Atlantic,NA,6/7/2018,10/17/2018,NA,M81NW
MD,2018,MD2,203b,Early,Sequential,1337,2185.6575,NA,NA,NA,NA,NA,NA,Mid Atlantic,-70,6/7/2018,10/17/2018,3/29/2018,M82EQ
MD,2018,MD2,202b,Late,Sequential,7348,2387.4105,NA,NA,NA,NA,NA,NA,Mid Atlantic,-10,6/7/2018,10/17/2018,5/28/2018,M82LQ
MD,2018,MD2,204b,Mid,Sequential,4706,1721.6256,NA,NA,NA,NA,NA,NA,Mid Atlantic,-36,6/7/2018,10/17/2018,5/2/2018,M82MQ
MD,2018,MD2,201b,No cover,Sequential,0,2273.0838,NA,NA,NA,NA,NA,NA,Mid Atlantic,NA,6/7/2018,10/17/2018,NA,M82NQ
